	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_oversampler__k_neighbors	param_model__n_estimators	param_model__max_features	param_model__max_depth	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_balanced_accuracy	split1_test_balanced_accuracy	split2_test_balanced_accuracy	split3_test_balanced_accuracy	split4_test_balanced_accuracy	split5_test_balanced_accuracy	split6_test_balanced_accuracy	split7_test_balanced_accuracy	split8_test_balanced_accuracy	split9_test_balanced_accuracy	mean_test_balanced_accuracy	std_test_balanced_accuracy	rank_test_balanced_accuracy
32	7.496340584754944	0.11306571837140783	0.13732614517211914	0.0063238083733751635	1	1000	sqrt	460	{'oversampler__k_neighbors': 1, 'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 460}	0.7560975609756098	0.7439024390243902	0.7317073170731707	0.7804878048780488	0.7407407407407407	0.6790123456790124	0.691358024691358	0.7261904761904762	0.7530864197530864	0.7654320987654321	0.7368015227771325	0.029958174650637007	15	0.49910394265232977	0.503584229390681	0.4958333333333333	0.5244175627240143	0.5097231754747198	0.450354609929078	0.4574468085106383	0.4979152951503181	0.4948524365133837	0.5120567375886526	0.4945288131267149	0.022077310908579163	96
33	7.091427278518677	0.20596609896633536	0.13550059795379638	0.02158334193722292	4	911	sqrt	380	{'oversampler__k_neighbors': 4, 'model__n_estimators': 911, 'model__max_features': 'sqrt', 'model__max_depth': 380}	0.7439024390243902	0.7073170731707317	0.6829268292682927	0.7804878048780488	0.7037037037037037	0.691358024691358	0.691358024691358	0.6904761904761905	0.7407407407407407	0.7654320987654321	0.7197702929410246	0.033222062132944485	79	0.4997759856630824	0.48275089605734767	0.4680555555555556	0.5206093189964157	0.48478609013955615	0.4574468085106383	0.4574468085106383	0.4775071318850121	0.5917791504613742	0.5120567375886526	0.4952214483368273	0.03800282296286079	93
34	1.8456064701080321	0.05400901779950541	0.06044747829437256	0.003273921125540137	1	377	log2	260	{'oversampler__k_neighbors': 1, 'model__n_estimators': 377, 'model__max_features': 'log2', 'model__max_depth': 260}	0.7804878048780488	0.7195121951219512	0.7439024390243902	0.7682926829268293	0.7407407407407407	0.654320987654321	0.7037037037037037	0.7142857142857143	0.7407407407407407	0.7530864197530864	0.7319073428829526	0.03422235670546314	40	0.6209677419354839	0.4858870967741935	0.5069444444444444	0.5174731182795699	0.5133836650652025	0.43617021276595747	0.46855791962174936	0.4871626069782751	0.4877602379318233	0.5049645390070922	0.5029271582803793	0.045476858919198095	58
35	1.5361867189407348	0.05478322922157622	0.050293779373168944	0.0031254308634209227	2	288	log2	340	{'oversampler__k_neighbors': 2, 'model__n_estimators': 288, 'model__max_features': 'log2', 'model__max_depth': 340}	0.7560975609756098	0.7195121951219512	0.7439024390243902	0.7682926829268293	0.7407407407407407	0.691358024691358	0.7037037037037037	0.7023809523809523	0.7407407407407407	0.7530864197530864	0.7319815460059362	0.024743964753522602	37	0.6032706093189965	0.482078853046595	0.5833333333333334	0.5174731182795699	0.5133836650652025	0.4614657210401891	0.46855791962174936	0.48035988588983985	0.5917791504613742	0.508983451536643	0.5210685707593493	0.050338216429375866	4
36	1.5068714380264283	0.04176948917436825	0.04979221820831299	0.0016256233973970518	2	288	log2	420	{'oversampler__k_neighbors': 2, 'model__n_estimators': 288, 'model__max_features': 'log2', 'model__max_depth': 420}	0.7560975609756098	0.7195121951219512	0.7439024390243902	0.7682926829268293	0.7407407407407407	0.691358024691358	0.7037037037037037	0.7023809523809523	0.7407407407407407	0.7530864197530864	0.7319815460059362	0.024743964753522602	37	0.6032706093189965	0.482078853046595	0.5833333333333334	0.5174731182795699	0.5133836650652025	0.4614657210401891	0.46855791962174936	0.48035988588983985	0.5917791504613742	0.508983451536643	0.5210685707593493	0.050338216429375866	4
37	3.4762179136276243	0.13047258864040015	0.12822742462158204	0.01682337635974344	1	822	log2	380	{'oversampler__k_neighbors': 1, 'model__n_estimators': 822, 'model__max_features': 'log2', 'model__max_depth': 380}	0.7804878048780488	0.7317073170731707	0.7439024390243902	0.7682926829268293	0.7530864197530864	0.654320987654321	0.7037037037037037	0.7142857142857143	0.7407407407407407	0.7407407407407407	0.7331268550780745	0.03397532223118213	35	0.6209677419354839	0.492831541218638	0.5069444444444444	0.5174731182795699	0.5241363532372455	0.4321513002364066	0.46855791962174936	0.4871626069782751	0.4877602379318233	0.49385342789598113	0.5031838691779618	0.04632898783842077	56
38	1.7861097574234008	0.049740548913404084	0.04013569355010986	0.003784367230264489	1	200	sqrt	460	{'oversampler__k_neighbors': 1, 'model__n_estimators': 200, 'model__max_features': 'sqrt', 'model__max_depth': 460}	0.7682926829268293	0.7195121951219512	0.7317073170731707	0.7804878048780488	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7261904761904762	0.7283950617283951	0.7654320987654321	0.7318783068783069	0.030758767075089732	45	0.5174731182795699	0.4858870967741935	0.4958333333333333	0.5244175627240143	0.5026309768931595	0.450354609929078	0.4574468085106383	0.4979152951503181	0.4806680393502631	0.5160756501182032	0.49287024910627714	0.02351294755349158	100
39	2.479444718360901	0.05387367536485755	0.08344178199768067	0.005511984680944235	1	555	log2	100	{'oversampler__k_neighbors': 1, 'model__n_estimators': 555, 'model__max_features': 'log2', 'model__max_depth': 100}	0.7682926829268293	0.7317073170731707	0.7560975609756098	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7142857142857143	0.7283950617283951	0.7407407407407407	0.7306577192756054	0.02841254634007644	46	0.6102150537634409	0.492831541218638	0.5138888888888888	0.5174731182795699	0.5062914664836421	0.4543735224586289	0.4614657210401891	0.4871626069782751	0.4806680393502631	0.49385342789598113	0.5018223386357518	0.041044243399546446	63
40	1.856321668624878	0.07433603370380766	0.062403297424316405	0.0038529070117883585	3	377	log2	140	{'oversampler__k_neighbors': 3, 'model__n_estimators': 377, 'model__max_features': 'log2', 'model__max_depth': 140}	0.7439024390243902	0.7073170731707317	0.7195121951219512	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7023809523809523	0.7530864197530864	0.7530864197530864	0.7246343614229792	0.02814340445833077	62	0.6001344086021505	0.4789426523297491	0.5736111111111111	0.5174731182795699	0.5026309768931595	0.4543735224586289	0.4614657210401891	0.48035988588983985	0.5988713490429344	0.5049645390070922	0.5172827284654424	0.05192957030913235	9
41	4.295909357070923	0.17031281004726262	0.14820473194122313	0.013921911290923098	3	1000	log2	140	{'oversampler__k_neighbors': 3, 'model__n_estimators': 1000, 'model__max_features': 'log2', 'model__max_depth': 140}	0.7439024390243902	0.7073170731707317	0.6951219512195121	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.6790123456790124	0.6904761904761905	0.7407407407407407	0.7530864197530864	0.71853572503979	0.030803961190605415	83	0.6001344086021505	0.4789426523297491	0.4791666666666667	0.5174731182795699	0.5062914664836421	0.450354609929078	0.4543735224586289	0.47355716480140436	0.5917791504613742	0.5049645390070922	0.5057037299019356	0.04961615600608551	35
42	6.836083006858826	0.1915760179296429	0.13135435581207275	0.011977689310732304	1	911	sqrt	180	{'oversampler__k_neighbors': 1, 'model__n_estimators': 911, 'model__max_features': 'sqrt', 'model__max_depth': 180}	0.7560975609756098	0.7439024390243902	0.7317073170731707	0.7804878048780488	0.7407407407407407	0.6790123456790124	0.691358024691358	0.7261904761904762	0.7530864197530864	0.7777777777777778	0.7380360906783671	0.03133532239727114	10	0.49910394265232977	0.503584229390681	0.4958333333333333	0.5244175627240143	0.5097231754747198	0.450354609929078	0.4574468085106383	0.4979152951503181	0.4948524365133837	0.5231678486997636	0.495639924237826	0.02318339300693343	88
43	3.175592279434204	0.06499926883393735	0.06598110198974609	0.02004637809932199	3	377	sqrt	180	{'oversampler__k_neighbors': 3, 'model__n_estimators': 377, 'model__max_features': 'sqrt', 'model__max_depth': 180}	0.7317073170731707	0.6951219512195121	0.6829268292682927	0.7804878048780488	0.7160493827160493	0.691358024691358	0.6790123456790124	0.7023809523809523	0.7530864197530864	0.7777777777777778	0.7209908805437261	0.0361091764209374	76	0.4890232974910394	0.47199820788530467	0.4680555555555556	0.5244175627240143	0.48821779913063373	0.4574468085106383	0.450354609929078	0.48430985297344736	0.5988713490429344	0.5231678486997636	0.49558628919424097	0.04159227997632683	91
44	1.5520416498184204	0.04158182655542667	0.055071687698364256	0.006745544704589427	3	288	log2	180	{'oversampler__k_neighbors': 3, 'model__n_estimators': 288, 'model__max_features': 'log2', 'model__max_depth': 180}	0.7560975609756098	0.7073170731707317	0.7439024390243902	0.7682926829268293	0.691358024691358	0.691358024691358	0.6790123456790124	0.7023809523809523	0.7283950617283951	0.7530864197530864	0.7221200585021723	0.03019732811823891	74	0.6070788530465949	0.4789426523297491	0.6597222222222222	0.5174731182795699	0.4813543811484786	0.4614657210401891	0.450354609929078	0.48035988588983985	0.5846869518798139	0.5049645390070922	0.5226402934772627	0.06669290589593521	2
45	4.006322932243347	0.14684959184731117	0.0756385326385498	0.005968473265767422	3	466	sqrt	500	{'oversampler__k_neighbors': 3, 'model__n_estimators': 466, 'model__max_features': 'sqrt', 'model__max_depth': 500}	0.7439024390243902	0.6951219512195121	0.6951219512195121	0.7804878048780488	0.7407407407407407	0.6790123456790124	0.6666666666666666	0.7023809523809523	0.7654320987654321	0.7777777777777778	0.7246644728352045	0.03989705666343448	57	0.4997759856630824	0.47199820788530467	0.4749999999999999	0.5244175627240143	0.5097231754747198	0.450354609929078	0.4432624113475177	0.48430985297344736	0.6059635476244948	0.5231678486997636	0.4987973202321423	0.04447523551614069	69
46	2.581508231163025	0.1355740520833429	0.05064778327941895	0.0034346262973253415	2	288	sqrt	340	{'oversampler__k_neighbors': 2, 'model__n_estimators': 288, 'model__max_features': 'sqrt', 'model__max_depth': 340}	0.7682926829268293	0.7439024390243902	0.7073170731707317	0.7804878048780488	0.7283950617283951	0.7037037037037037	0.691358024691358	0.7142857142857143	0.7407407407407407	0.7901234567901234	0.7368606701940035	0.032275158647905006	13	0.5136648745519713	0.503584229390681	0.48194444444444445	0.5206093189964157	0.4989704873026768	0.46855791962174936	0.4614657210401891	0.49111257406188286	0.5917791504613742	0.5342789598108747	0.506596767968226	0.03559093984610027	26
47	1.9561380624771119	0.04607232078269492	0.06634345054626464	0.008302853194550057	3	377	log2	260	{'oversampler__k_neighbors': 3, 'model__n_estimators': 377, 'model__max_features': 'log2', 'model__max_depth': 260}	0.7439024390243902	0.7073170731707317	0.7195121951219512	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7023809523809523	0.7530864197530864	0.7530864197530864	0.7246343614229792	0.02814340445833077	62	0.6001344086021505	0.4789426523297491	0.5736111111111111	0.5174731182795699	0.5026309768931595	0.4543735224586289	0.4614657210401891	0.48035988588983985	0.5988713490429344	0.5049645390070922	0.5172827284654424	0.05192957030913235	9
48	7.228625249862671	0.14798039209441705	0.15887842178344727	0.049575301500867114	2	911	sqrt	380	{'oversampler__k_neighbors': 2, 'model__n_estimators': 911, 'model__max_features': 'sqrt', 'model__max_depth': 380}	0.7682926829268293	0.7317073170731707	0.7073170731707317	0.7804878048780488	0.7530864197530864	0.691358024691358	0.6790123456790124	0.7142857142857143	0.7407407407407407	0.7777777777777778	0.734406590097647	0.03407277800218342	22	0.5098566308243727	0.4966397849462365	0.48194444444444445	0.5244175627240143	0.5204758636467628	0.4574468085106383	0.450354609929078	0.49111257406188286	0.5917791504613742	0.5271867612293144	0.5051214190778118	0.03834656956909265	44
49	1.972114872932434	0.10004861880451274	0.07110188007354737	0.01272127620569319	3	377	log2	100	{'oversampler__k_neighbors': 3, 'model__n_estimators': 377, 'model__max_features': 'log2', 'model__max_depth': 100}	0.7439024390243902	0.7073170731707317	0.7195121951219512	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7023809523809523	0.7530864197530864	0.7530864197530864	0.7246343614229792	0.02814340445833077	62	0.6001344086021505	0.4789426523297491	0.5736111111111111	0.5174731182795699	0.5026309768931595	0.4543735224586289	0.4614657210401891	0.48035988588983985	0.5988713490429344	0.5049645390070922	0.5172827284654424	0.05192957030913235	9
50	4.344470691680908	0.2746751451465444	0.0777956485748291	0.011054544855040305	2	466	sqrt	180	{'oversampler__k_neighbors': 2, 'model__n_estimators': 466, 'model__max_features': 'sqrt', 'model__max_depth': 180}	0.7804878048780488	0.7439024390243902	0.7073170731707317	0.7804878048780488	0.7407407407407407	0.7037037037037037	0.691358024691358	0.7142857142857143	0.7407407407407407	0.7777777777777778	0.7380801823891254	0.031777375114427235	8	0.6209677419354839	0.5073924731182796	0.48194444444444445	0.5244175627240143	0.5097231754747198	0.46855791962174936	0.4614657210401891	0.49111257406188286	0.5917791504613742	0.5271867612293144	0.5184547524111451	0.049003917025215914	7
51	2.7359883546829225	0.14858042476677766	0.08851685523986816	0.006049890937397941	4	555	log2	100	{'oversampler__k_neighbors': 4, 'model__n_estimators': 555, 'model__max_features': 'log2', 'model__max_depth': 100}	0.7560975609756098	0.7195121951219512	0.7195121951219512	0.7560975609756098	0.691358024691358	0.6419753086419753	0.691358024691358	0.7023809523809523	0.7283950617283951	0.7777777777777778	0.7184464662106939	0.037456863880562005	93	0.6070788530465949	0.49350358422939067	0.4930555555555555	0.5067204301075269	0.48501487073896127	0.4290780141843971	0.4614657210401891	0.48035988588983985	0.5846869518798139	0.5231678486997636	0.5064131715372032	0.051013647120878726	31
52	1.8688311100006103	0.06116585175148413	0.06490108966827393	0.009030392968513889	3	377	log2	500	{'oversampler__k_neighbors': 3, 'model__n_estimators': 377, 'model__max_features': 'log2', 'model__max_depth': 500}	0.7439024390243902	0.7073170731707317	0.7195121951219512	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7023809523809523	0.7530864197530864	0.7530864197530864	0.7246343614229792	0.02814340445833077	62	0.6001344086021505	0.4789426523297491	0.5736111111111111	0.5174731182795699	0.5026309768931595	0.4543735224586289	0.4614657210401891	0.48035988588983985	0.5988713490429344	0.5049645390070922	0.5172827284654424	0.05192957030913235	9
53	7.627054810523987	0.2584824506616915	0.17825522422790527	0.07859212504860491	4	911	sqrt	220	{'oversampler__k_neighbors': 4, 'model__n_estimators': 911, 'model__max_features': 'sqrt', 'model__max_depth': 220}	0.7439024390243902	0.7073170731707317	0.6829268292682927	0.7804878048780488	0.7037037037037037	0.691358024691358	0.691358024691358	0.6904761904761905	0.7407407407407407	0.7654320987654321	0.7197702929410246	0.033222062132944485	79	0.4997759856630824	0.48275089605734767	0.4680555555555556	0.5206093189964157	0.48478609013955615	0.4574468085106383	0.4574468085106383	0.4775071318850121	0.5917791504613742	0.5120567375886526	0.4952214483368273	0.03800282296286079	93
54	7.814221930503845	0.2690608276012201	0.14336605072021485	0.010394397749470522	1	1000	sqrt	220	{'oversampler__k_neighbors': 1, 'model__n_estimators': 1000, 'model__max_features': 'sqrt', 'model__max_depth': 220}	0.7560975609756098	0.7439024390243902	0.7317073170731707	0.7804878048780488	0.7407407407407407	0.6790123456790124	0.691358024691358	0.7261904761904762	0.7530864197530864	0.7654320987654321	0.7368015227771325	0.029958174650637007	15	0.49910394265232977	0.503584229390681	0.4958333333333333	0.5244175627240143	0.5097231754747198	0.450354609929078	0.4574468085106383	0.4979152951503181	0.4948524365133837	0.5120567375886526	0.4945288131267149	0.022077310908579163	96
55	2.358375000953674	0.08511082181616302	0.07753260135650634	0.006217492200008527	4	466	log2	220	{'oversampler__k_neighbors': 4, 'model__n_estimators': 466, 'model__max_features': 'log2', 'model__max_depth': 220}	0.7439024390243902	0.7195121951219512	0.7195121951219512	0.7560975609756098	0.691358024691358	0.6419753086419753	0.7037037037037037	0.7023809523809523	0.7283950617283951	0.7777777777777778	0.7184615219168065	0.035698923300588	92	0.6001344086021505	0.49350358422939067	0.4930555555555555	0.5067204301075269	0.48501487073896127	0.4290780141843971	0.46855791962174936	0.48035988588983985	0.5846869518798139	0.5231678486997636	0.5064279469509149	0.049078261355962466	30
56	3.133750581741333	0.1085137306211354	0.06330885887145996	0.009807990568968156	1	377	sqrt	300	{'oversampler__k_neighbors': 1, 'model__n_estimators': 377, 'model__max_features': 'sqrt', 'model__max_depth': 300}	0.7804878048780488	0.7439024390243902	0.7195121951219512	0.7926829268292683	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7261904761904762	0.7530864197530864	0.7777777777777778	0.7392405471673764	0.03585148919301512	3	0.5206093189964157	0.503584229390681	0.4847222222222222	0.5313620071684587	0.5026309768931595	0.450354609929078	0.4574468085106383	0.4979152951503181	0.4948524365133837	0.5231678486997636	0.49666457534741193	0.025284935553254888	85
57	2.55823335647583	0.09289312812765797	0.08583340644836426	0.004511222795042221	1	555	log2	460	{'oversampler__k_neighbors': 1, 'model__n_estimators': 555, 'model__max_features': 'log2', 'model__max_depth': 460}	0.7682926829268293	0.7317073170731707	0.7560975609756098	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.691358024691358	0.7142857142857143	0.7283950617283951	0.7407407407407407	0.7306577192756054	0.02841254634007644	46	0.6102150537634409	0.492831541218638	0.5138888888888888	0.5174731182795699	0.5062914664836421	0.4543735224586289	0.4614657210401891	0.4871626069782751	0.4806680393502631	0.49385342789598113	0.5018223386357518	0.041044243399546446	63
58	3.984355092048645	0.1640667698104797	0.07543652057647705	0.003488949927552057	3	466	sqrt	260	{'oversampler__k_neighbors': 3, 'model__n_estimators': 466, 'model__max_features': 'sqrt', 'model__max_depth': 260}	0.7439024390243902	0.6951219512195121	0.6951219512195121	0.7804878048780488	0.7407407407407407	0.6790123456790124	0.6666666666666666	0.7023809523809523	0.7654320987654321	0.7777777777777778	0.7246644728352045	0.03989705666343448	57	0.4997759856630824	0.47199820788530467	0.4749999999999999	0.5244175627240143	0.5097231754747198	0.450354609929078	0.4432624113475177	0.48430985297344736	0.6059635476244948	0.5231678486997636	0.4987973202321423	0.04447523551614069	69
59	3.39196457862854	0.12480190432636536	0.1358414888381958	0.04091100952797435	3	733	log2	380	{'oversampler__k_neighbors': 3, 'model__n_estimators': 733, 'model__max_features': 'log2', 'model__max_depth': 380}	0.7439024390243902	0.7073170731707317	0.6951219512195121	0.7682926829268293	0.7283950617283951	0.6666666666666666	0.6790123456790124	0.6904761904761905	0.7407407407407407	0.7530864197530864	0.7173011571385555	0.03256055953406544	96	0.6001344086021505	0.4789426523297491	0.4791666666666667	0.5174731182795699	0.5062914664836421	0.4432624113475177	0.4543735224586289	0.47355716480140436	0.5917791504613742	0.5049645390070922	0.5049945100437796	0.0504460034305738	46
60	4.247377824783325	0.18588152972758135	0.14197568893432616	0.012678441306275726	3	911	log2	180	{'oversampler__k_neighbors': 3, 'model__n_estimators': 911, 'model__max_features': 'log2', 'model__max_depth': 180}	0.7439024390243902	0.7073170731707317	0.6951219512195121	0.7682926829268293	0.7283950617283951	0.6790123456790124	0.6790123456790124	0.6904761904761905	0.7407407407407407	0.7530864197530864	0.71853572503979	0.030803961190605415	83	0.6001344086021505	0.4789426523297491	0.4791666666666667	0.5174731182795699	0.5062914664836421	0.450354609929078	0.4543735224586289	0.47355716480140436	0.5917791504613742	0.5049645390070922	0.5057037299019356	0.04961615600608551	35
61	5.191733860969544	0.16439027023948702	0.10024161338806152	0.016818430736316507	1	644	sqrt	380	{'oversampler__k_neighbors': 1, 'model__n_estimators': 644, 'model__max_features': 'sqrt', 'model__max_depth': 380}	0.7560975609756098	0.7439024390243902	0.7317073170731707	0.7804878048780488	0.7407407407407407	0.6790123456790124	0.691358024691358	0.7261904761904762	0.7530864197530864	0.7777777777777778	0.7380360906783671	0.03133532239727114	10	0.49910394265232977	0.503584229390681	0.4958333333333333	0.5244175627240143	0.5097231754747198	0.450354609929078	0.4574468085106383	0.4979152951503181	0.4948524365133837	0.5231678486997636	0.495639924237826	0.02318339300693343	88
62	7.231177139282226	0.21842237966309935	0.12843971252441405	0.009298628298861123	4	911	sqrt	340	{'oversampler__k_neighbors': 4, 'model__n_estimators': 911, 'model__max_features': 'sqrt', 'model__max_depth': 340}	0.7439024390243902	0.7073170731707317	0.6829268292682927	0.7804878048780488	0.7037037037037037	0.691358024691358	0.691358024691358	0.6904761904761905	0.7407407407407407	0.7654320987654321	0.7197702929410246	0.033222062132944485	79	0.4997759856630824	0.48275089605734767	0.4680555555555556	0.5206093189964157	0.48478609013955615	0.4574468085106383	0.4574468085106383	0.4775071318850121	0.5917791504613742	0.5120567375886526	0.4952214483368273	0.03800282296286079	93
63	4.056324887275696	0.1668931398447738	0.13371751308441163	0.01205691137583135	1	911	log2	460	{'oversampler__k_neighbors': 1, 'model__n_estimators': 911, 'model__max_features': 'log2', 'model__max_depth': 460}	0.7804878048780488	0.7317073170731707	0.7439024390243902	0.7682926829268293	0.7407407407407407	0.654320987654321	0.7037037037037037	0.7142857142857143	0.7407407407407407	0.7407407407407407	0.7318922871768401	0.033447826029455445	41	0.6209677419354839	0.492831541218638	0.5069444444444444	0.5174731182795699	0.5133836650652025	0.4321513002364066	0.46855791962174936	0.4871626069782751	0.4877602379318233	0.49385342789598113	0.5021086003607576	0.0459534746879055	59
64	4.407298517227173	0.1106996342164433	0.0829766035079956	0.0029812822827624285	3	555	sqrt	300	{'oversampler__k_neighbors': 3, 'model__n_estimators': 555, 'model__max_features': 'sqrt', 'model__max_depth': 300}	0.7439024390243902	0.6951219512195121	0.6829268292682927	0.7804878048780488	0.7530864197530864	0.6790123456790124	0.6666666666666666	0.7023809523809523	0.7654320987654321	0.7777777777777778	0.7246795285413172	0.04163697878238454	56	0.4959677419354838	0.47199820788530467	0.46388888888888885	0.5244175627240143	0.51681537405628	0.450354609929078	0.4432624113475177	0.48430985297344736	0.6059635476244948	0.5231678486997636	0.4980146046064274	0.04543011128250613	73
