	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_subsample	param_n_estimators	param_min_child_weight	param_max_depth	param_gamma	param_eta	param_colsample_bytree	params	split0_test_accuracy	split1_test_accuracy	split2_test_accuracy	split3_test_accuracy	split4_test_accuracy	split5_test_accuracy	split6_test_accuracy	split7_test_accuracy	split8_test_accuracy	split9_test_accuracy	mean_test_accuracy	std_test_accuracy	rank_test_accuracy	split0_test_balanced_accuracy	split1_test_balanced_accuracy	split2_test_balanced_accuracy	split3_test_balanced_accuracy	split4_test_balanced_accuracy	split5_test_balanced_accuracy	split6_test_balanced_accuracy	split7_test_balanced_accuracy	split8_test_balanced_accuracy	split9_test_balanced_accuracy	mean_test_balanced_accuracy	std_test_balanced_accuracy	rank_test_balanced_accuracy
32	1.0838057041168212	0.03555602521211341	0.021485376358032226	0.0030301315090371086	0.9	733	2	3	5	0.11555555555555555	0.7	{'subsample': 0.9, 'n_estimators': 733, 'min_child_weight': 2, 'max_depth': 3, 'gamma': 5, 'eta': 0.11555555555555555, 'colsample_bytree': 0.7}	0.7682926829268293	0.6951219512195121	0.6341463414634146	0.7073170731707317	0.6296296296296297	0.5802469135802469	0.6296296296296297	0.6904761904761905	0.7901234567901234	0.6666666666666666	0.6791650535552974	0.06189168857939913	50	0.7219982078853047	0.807347670250896	0.6013888888888889	0.5869175627240143	0.5425913215892625	0.6303782505910166	0.5062647754137116	0.6266183892912004	0.8501487073896133	0.6960992907801419	0.6569753064804049	0.10540906873577996	9
33	0.8747972249984741	0.04312433864125198	0.021120572090148927	0.001180209098819381	1	555	3	6	3	0.07333333333333333	0.8	{'subsample': 1, 'n_estimators': 555, 'min_child_weight': 3, 'max_depth': 6, 'gamma': 3, 'eta': 0.07333333333333333, 'colsample_bytree': 0.8}	0.7439024390243902	0.6463414634146342	0.6463414634146342	0.6951219512195121	0.691358024691358	0.6419753086419753	0.691358024691358	0.7142857142857143	0.7407407407407407	0.7530864197530864	0.6964511549877404	0.039726620083482295	34	0.5073924731182796	0.7719534050179212	0.5277777777777778	0.5799731182795699	0.5853732936780294	0.6618203309692672	0.5497635933806146	0.6441737985516788	0.606421108823305	0.6695035460992907	0.6104152445695734	0.07487267068731693	77
34	0.3421753406524658	0.013502662300164388	0.023599982261657715	0.009590202942190273	0.8	200	3	4	7	0.1788888888888889	0.8	{'subsample': 0.8, 'n_estimators': 200, 'min_child_weight': 3, 'max_depth': 4, 'gamma': 7, 'eta': 0.1788888888888889, 'colsample_bytree': 0.8}	0.6951219512195121	0.6707317073170732	0.5853658536585366	0.6829268292682927	0.5925925925925926	0.5679012345679012	0.6419753086419753	0.6547619047619048	0.7160493827160493	0.6666666666666666	0.6474093431410505	0.047353580596928874	82	0.5647401433691756	0.7820340501792115	0.5652777777777778	0.5730286738351255	0.517654236254099	0.6232860520094562	0.5173758865248227	0.6062102260258942	0.8002745367192862	0.6960992907801419	0.624598087347499	0.09684803501381377	54
35	1.0616216897964477	0.05059607538153719	0.02093813419342041	0.0006158580939146323	0.7	644	3	3	3	0.052222222222222225	0.7	{'subsample': 0.7, 'n_estimators': 644, 'min_child_weight': 3, 'max_depth': 3, 'gamma': 3, 'eta': 0.052222222222222225, 'colsample_bytree': 0.7}	0.7560975609756098	0.7073170731707317	0.6707317073170732	0.6707317073170732	0.7037037037037037	0.6666666666666666	0.6666666666666666	0.6904761904761905	0.7901234567901234	0.7407407407407407	0.7063255473824579	0.040770460304693855	25	0.6146953405017921	0.8066756272401433	0.5458333333333333	0.5698924731182796	0.6964844047891404	0.6880614657210402	0.5315602836879433	0.6226684222075928	0.7424693052695798	0.7466903073286053	0.656503096319745	0.08883846205217888	11
36	0.8203917026519776	0.01986456069501255	0.020442962646484375	0.0003991839073039524	0.9	555	2	4	9	0.11555555555555555	1	{'subsample': 0.9, 'n_estimators': 555, 'min_child_weight': 2, 'max_depth': 4, 'gamma': 9, 'eta': 0.11555555555555555, 'colsample_bytree': 1}	0.7073170731707317	0.6219512195121951	0.573170731707317	0.7439024390243902	0.6790123456790124	0.5185185185185185	0.6419753086419753	0.5952380952380952	0.6790123456790124	0.6666666666666666	0.6426764743837915	0.06369293308429222	85	0.4751344086021505	0.7504480286738352	0.6388888888888888	0.6191756272401433	0.567299626325021	0.5908983451536644	0.5936170212765958	0.5682466535001097	0.6749790284450544	0.692080378250591	0.6170768006356054	0.07313803877781232	64
37	0.8071992874145508	0.010323672945373352	0.020110321044921876	0.0009466951629383458	1	555	2	10	7	0.1577777777777778	0.7	{'subsample': 1, 'n_estimators': 555, 'min_child_weight': 2, 'max_depth': 10, 'gamma': 7, 'eta': 0.1577777777777778, 'colsample_bytree': 0.7}	0.6341463414634146	0.6463414634146342	0.573170731707317	0.7195121951219512	0.6666666666666666	0.5925925925925926	0.654320987654321	0.5833333333333334	0.6790123456790124	0.6419753086419753	0.6391071966275219	0.04330760778183066	86	0.4372759856630824	0.7757616487455197	0.6388888888888888	0.6052867383512545	0.5602074277434607	0.6414893617021277	0.676950354609929	0.5614439324116743	0.5782810950964691	0.6778959810874704	0.6153481414299876	0.08591166446008489	69
38	0.9631540298461914	0.0072683352541520205	0.01995069980621338	0.0006787654684169562	0.6	644	1	5	7	0.09444444444444444	0.8	{'subsample': 0.6, 'n_estimators': 644, 'min_child_weight': 1, 'max_depth': 5, 'gamma': 7, 'eta': 0.09444444444444444, 'colsample_bytree': 0.8}	0.7439024390243902	0.6463414634146342	0.6219512195121951	0.6829268292682927	0.6790123456790124	0.6049382716049383	0.6296296296296297	0.6785714285714286	0.7407407407407407	0.691358024691358	0.671937239213662	0.044651383850844176	55	0.6001344086021505	0.7681451612903226	0.6666666666666666	0.5692204301075269	0.6713185388545718	0.648581560283688	0.5865248226950355	0.619815668202765	0.8107984442919239	0.7102836879432624	0.6651489388937912	0.07472617770520226	3
39	0.8578198671340942	0.025877228528933788	0.023543453216552733	0.007725399696110183	0.7	555	5	3	9	0.052222222222222225	0.8	{'subsample': 0.7, 'n_estimators': 555, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 9, 'eta': 0.052222222222222225, 'colsample_bytree': 0.8}	0.7317073170731707	0.6463414634146342	0.6097560975609756	0.7195121951219512	0.6666666666666666	0.6049382716049383	0.6049382716049383	0.6309523809523809	0.7160493827160493	0.6666666666666666	0.6597528713382371	0.04640238091956545	70	0.5893817204301075	0.7681451612903226	0.6555555555555556	0.6014784946236559	0.6642263402730114	0.6445626477541371	0.5683215130023641	0.5926047838490235	0.8002745367192862	0.6960992907801419	0.6580650044277604	0.07367003006686439	7
40	0.7479487895965576	0.01843721122930098	0.021234583854675294	0.0016348058981269255	0.9	466	5	5	9	0.03111111111111111	0.9	{'subsample': 0.9, 'n_estimators': 466, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 9, 'eta': 0.03111111111111111, 'colsample_bytree': 0.9}	0.7073170731707317	0.6219512195121951	0.5609756097560976	0.6951219512195121	0.6666666666666666	0.5432098765432098	0.6296296296296297	0.5714285714285714	0.691358024691358	0.6790123456790124	0.6366670968296985	0.05751363530939882	89	0.4751344086021505	0.7542562724014337	0.6319444444444444	0.587589605734767	0.5602074277434607	0.6091016548463357	0.5825059101654846	0.554641211323239	0.6820712270266148	0.7031914893617021	0.6140643651649633	0.07745756052930128	74
41	0.6683858156204223	0.015209435856037897	0.021158432960510253	0.0010936427923350883	0.8	377	5	9	5	0.03111111111111111	0.8	{'subsample': 0.8, 'n_estimators': 377, 'min_child_weight': 5, 'max_depth': 9, 'gamma': 5, 'eta': 0.03111111111111111, 'colsample_bytree': 0.8}	0.7195121951219512	0.6463414634146342	0.5975609756097561	0.7195121951219512	0.6790123456790124	0.6049382716049383	0.654320987654321	0.6785714285714286	0.7037037037037037	0.7160493827160493	0.6719522949197746	0.04308361169769787	54	0.482078853046595	0.7681451612903226	0.5763888888888888	0.6014784946236559	0.6713185388545718	0.6445626477541371	0.5966903073286053	0.619815668202765	0.6891634256081751	0.724468085106383	0.63741100707041	0.07724003313407617	31
42	1.2652475118637085	0.05200311307018161	0.020502805709838867	0.000308556826368139	0.6	822	2	10	9	0.052222222222222225	0.7	{'subsample': 0.6, 'n_estimators': 822, 'min_child_weight': 2, 'max_depth': 10, 'gamma': 9, 'eta': 0.052222222222222225, 'colsample_bytree': 0.7}	0.6951219512195121	0.6219512195121951	0.5853658536585366	0.6951219512195121	0.654320987654321	0.6172839506172839	0.6049382716049383	0.6904761904761905	0.7160493827160493	0.6790123456790124	0.655964210435755	0.0431771921325844	76	0.5647401433691756	0.7542562724014337	0.6416666666666666	0.587589605734767	0.6498131625104858	0.6556737588652483	0.5683215130023641	0.6345183234584156	0.8002745367192862	0.7031914893617021	0.6560045472089545	0.07355108720751391	12
43	1.3474597215652466	0.04848135434441264	0.021442747116088866	0.0017665700619819368	0.9	911	5	5	3	0.2	0.7	{'subsample': 0.9, 'n_estimators': 911, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 3, 'eta': 0.2, 'colsample_bytree': 0.7}	0.7560975609756098	0.6585365853658537	0.6097560975609756	0.6951219512195121	0.6790123456790124	0.654320987654321	0.6790123456790124	0.7023809523809523	0.7283950617283951	0.7037037037037037	0.6866337591947348	0.03878214251149206	43	0.5029121863799283	0.7788978494623656	0.5791666666666666	0.5837813620071685	0.5746206055059864	0.6809692671394799	0.5386524822695035	0.6373710774632434	0.7070083123617783	0.5689125295508274	0.6152292338806947	0.08036524213107614	71
44	1.4928061723709107	0.07661956434536941	0.022325301170349122	0.004208201916706729	0.6	1000	3	8	7	0.11555555555555555	0.7	{'subsample': 0.6, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 8, 'gamma': 7, 'eta': 0.11555555555555555, 'colsample_bytree': 0.7}	0.7439024390243902	0.6585365853658537	0.6219512195121951	0.6707317073170732	0.691358024691358	0.6172839506172839	0.6419753086419753	0.7142857142857143	0.7283950617283951	0.6790123456790124	0.6767432356863251	0.0411344737431088	51	0.5963261648745519	0.7827060931899642	0.5902777777777778	0.5622759856630825	0.5817128040875467	0.6556737588652483	0.5976359338061465	0.6481237656352864	0.8037062457103638	0.6951536643026005	0.6513592193912568	0.08052382952340553	15
45	1.1714823722839356	0.08104942496773335	0.021486186981201173	0.001109138877754991	0.6	733	5	10	3	0.07333333333333333	1	{'subsample': 0.6, 'n_estimators': 733, 'min_child_weight': 5, 'max_depth': 10, 'gamma': 3, 'eta': 0.07333333333333333, 'colsample_bytree': 1}	0.7682926829268293	0.6951219512195121	0.6341463414634146	0.6829268292682927	0.6790123456790124	0.6790123456790124	0.6790123456790124	0.7261904761904762	0.8148148148148148	0.7530864197530864	0.7111616552673463	0.05106667556009738	20	0.6140232974910395	0.6917562724014337	0.5208333333333334	0.5730286738351255	0.6749790284450544	0.6108747044917258	0.6108747044917258	0.650976519640114	0.8643331045527339	0.6013002364066194	0.6412979875088906	0.08768472025092756	27
46	1.0076623678207397	0.04438305492597832	0.0211578369140625	0.0009964297259825777	0.9	644	5	5	3	0.11555555555555555	0.8	{'subsample': 0.9, 'n_estimators': 644, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 3, 'eta': 0.11555555555555555, 'colsample_bytree': 0.8}	0.7439024390243902	0.6951219512195121	0.6341463414634146	0.7073170731707317	0.6790123456790124	0.6172839506172839	0.6666666666666666	0.7142857142857143	0.8024691358024691	0.7283950617283951	0.698860067965759	0.05121746917802251	32	0.4959677419354838	0.6993727598566308	0.5930555555555556	0.5907258064516129	0.6749790284450544	0.6476359338061465	0.5275413711583924	0.6441737985516788	0.8572409059711736	0.7315602836879432	0.6462253185419672	0.09901398768266914	20
47	0.6164892196655274	0.02318307479964897	0.020757627487182618	0.0018093228597375265	0.7	377	3	9	5	0.07333333333333333	0.9	{'subsample': 0.7, 'n_estimators': 377, 'min_child_weight': 3, 'max_depth': 9, 'gamma': 5, 'eta': 0.07333333333333333, 'colsample_bytree': 0.9}	0.7195121951219512	0.6951219512195121	0.6585365853658537	0.7073170731707317	0.6790123456790124	0.6296296296296297	0.6419753086419753	0.7023809523809523	0.7654320987654321	0.7037037037037037	0.6902621843678753	0.03780093420777751	41	0.4782706093189964	0.807347670250896	0.611111111111111	0.5907258064516129	0.5746206055059864	0.6627659574468084	0.5133569739952719	0.6334211103796358	0.7246244185159765	0.7213947990543735	0.6317639062030669	0.09560686041211945	41
48	0.7112203598022461	0.016014353138513772	0.0204143762588501	0.0005723350639402667	0.6	377	4	6	7	0.01	0.9	{'subsample': 0.6, 'n_estimators': 377, 'min_child_weight': 4, 'max_depth': 6, 'gamma': 7, 'eta': 0.01, 'colsample_bytree': 0.9}	0.7195121951219512	0.6463414634146342	0.5975609756097561	0.7317073170731707	0.6296296296296297	0.5802469135802469	0.6296296296296297	0.6309523809523809	0.6790123456790124	0.6790123456790124	0.6523605196369424	0.04685849742732359	77	0.482078853046595	0.7719534050179212	0.6569444444444444	0.6160394265232975	0.6429497445283306	0.6303782505910166	0.5825059101654846	0.5926047838490235	0.6749790284450544	0.7031914893617021	0.635362533597287	0.0733940084587848	35
49	0.4831512928009033	0.015442828191894296	0.02068150043487549	0.0005842601781474534	1	200	4	4	0	0.11555555555555555	0.9	{'subsample': 1, 'n_estimators': 200, 'min_child_weight': 4, 'max_depth': 4, 'gamma': 0, 'eta': 0.11555555555555555, 'colsample_bytree': 0.9}	0.7439024390243902	0.6829268292682927	0.6829268292682927	0.7317073170731707	0.6666666666666666	0.7037037037037037	0.7283950617283951	0.6904761904761905	0.7530864197530864	0.7654320987654321	0.7149223555727621	0.03226505228452103	18	0.503584229390681	0.6810035842293907	0.47222222222222215	0.6046146953405017	0.5638679173339434	0.6290780141843971	0.5630023640661939	0.6345183234584156	0.6135133074048654	0.6083924349881796	0.5873797092618791	0.05964709588217757	100
50	1.1038788080215454	0.043727525543555495	0.021317815780639647	0.001771615112463972	1	733	2	3	9	0.11555555555555555	0.7	{'subsample': 1, 'n_estimators': 733, 'min_child_weight': 2, 'max_depth': 3, 'gamma': 9, 'eta': 0.11555555555555555, 'colsample_bytree': 0.7}	0.6707317073170732	0.5975609756097561	0.5121951219512195	0.7073170731707317	0.6666666666666666	0.5185185185185185	0.6296296296296297	0.5595238095238095	0.6666666666666666	0.654320987654321	0.6183131156708392	0.06471244035564026	100	0.45810931899641577	0.7365591397849464	0.6083333333333333	0.5945340501792115	0.556546938152978	0.5989361702127659	0.6627659574468084	0.5557384244020188	0.5638679173339434	0.6849881796690308	0.6020379429511451	0.07426683232722528	90
51	0.8313419818878174	0.04114455402698106	0.022281074523925783	0.0033474417935449013	1	555	2	10	9	0.052222222222222225	0.7	{'subsample': 1, 'n_estimators': 555, 'min_child_weight': 2, 'max_depth': 10, 'gamma': 9, 'eta': 0.052222222222222225, 'colsample_bytree': 0.7}	0.6829268292682927	0.6463414634146342	0.5365853658536586	0.6951219512195121	0.6790123456790124	0.5555555555555556	0.6172839506172839	0.5833333333333334	0.6666666666666666	0.6419753086419753	0.6304802770249924	0.05273012603327271	92	0.4650537634408602	0.7681451612903226	0.6222222222222222	0.5837813620071685	0.567299626325021	0.616193853427896	0.6516548463356974	0.565393899495282	0.5638679173339434	0.6778959810874704	0.6081508632965883	0.07690673547724182	81
52	0.7110812664031982	0.017974984194728524	0.02197422981262207	0.0017295409042882787	0.9	466	5	3	5	0.09444444444444444	0.7	{'subsample': 0.9, 'n_estimators': 466, 'min_child_weight': 5, 'max_depth': 3, 'gamma': 5, 'eta': 0.09444444444444444, 'colsample_bytree': 0.7}	0.7317073170731707	0.6951219512195121	0.6097560975609756	0.6951219512195121	0.7037037037037037	0.5925925925925926	0.6419753086419753	0.6785714285714286	0.7283950617283951	0.654320987654321	0.6731266399965586	0.044993444624380444	53	0.6935483870967741	0.8035394265232975	0.5833333333333334	0.5799731182795699	0.6928239151986578	0.6374704491725768	0.5173758865248227	0.619815668202765	0.8073667353008465	0.6890070921985815	0.6624254011831224	0.08947183328689878	5
53	0.4596425533294678	0.021253597652161043	0.023077559471130372	0.0018310986983267707	1	288	2	3	5	0.11555555555555555	0.7	{'subsample': 1, 'n_estimators': 288, 'min_child_weight': 2, 'max_depth': 3, 'gamma': 5, 'eta': 0.11555555555555555, 'colsample_bytree': 0.7}	0.7073170731707317	0.6829268292682927	0.6219512195121951	0.7073170731707317	0.654320987654321	0.5802469135802469	0.6296296296296297	0.6428571428571429	0.7160493827160493	0.6419753086419753	0.6584591560201316	0.04183644792002239	72	0.5793010752688171	0.7927867383512545	0.6666666666666666	0.5945340501792115	0.5531152291619004	0.6343971631205674	0.5865248226950355	0.5994075049374589	0.7072370929611834	0.6056737588652482	0.6319644102207344	0.06851826142054836	39
54	0.3627649784088135	0.01177344822029215	0.022371315956115724	0.0021855379206107695	0.7	200	1	9	9	0.03111111111111111	0.7	{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 1, 'max_depth': 9, 'gamma': 9, 'eta': 0.03111111111111111, 'colsample_bytree': 0.7}	0.7195121951219512	0.6097560975609756	0.6097560975609756	0.7195121951219512	0.6666666666666666	0.5679012345679012	0.5925925925925926	0.6071428571428571	0.6790123456790124	0.6790123456790124	0.6450864627693896	0.05147365152501724	84	0.482078853046595	0.7473118279569894	0.6638888888888889	0.6052867383512545	0.6642263402730114	0.6232860520094562	0.5612293144208037	0.5789993416721527	0.6749790284450544	0.7031914893617021	0.6304477874425908	0.07302535763416831	44
55	0.7136034488677978	0.01622349954332645	0.020133781433105468	0.0008843469604195874	0.8	466	4	9	7	0.09444444444444444	0.8	{'subsample': 0.8, 'n_estimators': 466, 'min_child_weight': 4, 'max_depth': 9, 'gamma': 7, 'eta': 0.09444444444444444, 'colsample_bytree': 0.8}	0.7439024390243902	0.6341463414634146	0.6341463414634146	0.7195121951219512	0.6790123456790124	0.6049382716049383	0.6172839506172839	0.6428571428571429	0.691358024691358	0.654320987654321	0.6621478040177227	0.042894512332774	63	0.6001344086021505	0.7573924731182796	0.6777777777777777	0.5976702508960573	0.6713185388545718	0.6445626477541371	0.5794326241134752	0.5994075049374589	0.6820712270266148	0.6890070921985815	0.6498774545279105	0.053012352082158834	17
56	1.2160542488098145	0.0256450055684916	0.023422837257385254	0.0012671634155681072	0.9	555	2	7	0	0.1577777777777778	1	{'subsample': 0.9, 'n_estimators': 555, 'min_child_weight': 2, 'max_depth': 7, 'gamma': 0, 'eta': 0.1577777777777778, 'colsample_bytree': 1}	0.8170731707317073	0.7195121951219512	0.7073170731707317	0.7317073170731707	0.6419753086419753	0.7160493827160493	0.7283950617283951	0.7380952380952381	0.7901234567901234	0.7654320987654321	0.7355680302834774	0.045585600795049676	9	0.5566756272401433	0.6980286738351253	0.49027777777777776	0.6046146953405017	0.5533440097613055	0.5639479905437352	0.5630023640661939	0.6617292078121572	0.7461297948600625	0.6003546099290781	0.603810475116608	0.07308322522444828	88
57	1.4534777879714966	0.030765430763044666	0.02196004390716553	0.002148570456073997	0.9	911	4	9	3	0.03111111111111111	0.9	{'subsample': 0.9, 'n_estimators': 911, 'min_child_weight': 4, 'max_depth': 9, 'gamma': 3, 'eta': 0.03111111111111111, 'colsample_bytree': 0.9}	0.7682926829268293	0.6585365853658537	0.6219512195121951	0.6829268292682927	0.6790123456790124	0.6296296296296297	0.654320987654321	0.7142857142857143	0.7407407407407407	0.7407407407407407	0.6890437475803328	0.04750637461625458	42	0.5174731182795699	0.6709229390681003	0.5138888888888888	0.5730286738351255	0.5709601159155037	0.6627659574468084	0.5204491725768321	0.640223831468071	0.7141005109433386	0.6624113475177306	0.604622455593997	0.07029433004681146	86
58	1.201856827735901	0.04558982600558307	0.02184135913848877	0.0020212645232768225	1	822	4	3	9	0.1788888888888889	0.8	{'subsample': 1, 'n_estimators': 822, 'min_child_weight': 4, 'max_depth': 3, 'gamma': 9, 'eta': 0.1788888888888889, 'colsample_bytree': 0.8}	0.6585365853658537	0.6585365853658537	0.5487804878048781	0.6951219512195121	0.6666666666666666	0.5308641975308642	0.6419753086419753	0.5952380952380952	0.6790123456790124	0.6296296296296297	0.6304361853142341	0.052336168700825206	93	0.4549731182795698	0.7788978494623656	0.6291666666666667	0.5913978494623656	0.556546938152978	0.6020094562647754	0.5173758865248227	0.5721966205837173	0.5746206055059864	0.6708037825059101	0.5947988773409157	0.08297028350433182	97
59	0.9915324449539185	0.048068544683205316	0.021683216094970703	0.0014261515655822677	0.7	644	5	8	5	0.07333333333333333	0.8	{'subsample': 0.7, 'n_estimators': 644, 'min_child_weight': 5, 'max_depth': 8, 'gamma': 5, 'eta': 0.07333333333333333, 'colsample_bytree': 0.8}	0.7317073170731707	0.6585365853658537	0.6463414634146342	0.7073170731707317	0.7283950617283951	0.6172839506172839	0.6419753086419753	0.7023809523809523	0.7407407407407407	0.7530864197530864	0.6927764872886824	0.045424981534666314	37	0.5969982078853046	0.7788978494623656	0.5319444444444444	0.5907258064516129	0.7070083123617783	0.6556737588652483	0.5895981087470449	0.6373710774632434	0.710440021352856	0.7497635933806146	0.6548421180414513	0.07572035183831338	13
60	1.3939585924148559	0.02838312406210628	0.02399179935455322	0.002423456579584469	0.8	466	1	10	0	0.07333333333333333	0.9	{'subsample': 0.8, 'n_estimators': 466, 'min_child_weight': 1, 'max_depth': 10, 'gamma': 0, 'eta': 0.07333333333333333, 'colsample_bytree': 0.9}	0.7804878048780488	0.6829268292682927	0.7317073170731707	0.7804878048780488	0.6419753086419753	0.7283950617283951	0.7160493827160493	0.7380952380952381	0.8148148148148148	0.8024691358024691	0.7417408697896503	0.0513758290998194	6	0.5206093189964157	0.5730286738351255	0.5083333333333333	0.6400089605734767	0.44566460764127197	0.6472813238770686	0.5518912529550827	0.6577792407285495	0.7566537024327004	0.6256501182033096	0.5926900532576334	0.0856770764724716	98
61	1.7508718013763427	0.04306583723776648	0.024746203422546388	0.002235536206363704	0.7	822	1	9	0	0.1788888888888889	0.8	{'subsample': 0.7, 'n_estimators': 822, 'min_child_weight': 1, 'max_depth': 9, 'gamma': 0, 'eta': 0.1788888888888889, 'colsample_bytree': 0.8}	0.7926829268292683	0.7195121951219512	0.7439024390243902	0.7682926829268293	0.6666666666666666	0.7160493827160493	0.7160493827160493	0.7380952380952381	0.8148148148148148	0.7654320987654321	0.744149782767669	0.04075715531169182	5	0.5389784946236559	0.6980286738351253	0.5194444444444445	0.6330645161290323	0.5675284069244261	0.567966903073286	0.5559101654846336	0.6577792407285495	0.7603141920231832	0.5923167848699763	0.6091331822136313	0.07294114365543508	78
62	1.1000436544418335	0.03665862755757763	0.020546674728393555	0.0009134474737781384	0.9	733	1	8	3	0.1366666666666667	1	{'subsample': 0.9, 'n_estimators': 733, 'min_child_weight': 1, 'max_depth': 8, 'gamma': 3, 'eta': 0.1366666666666667, 'colsample_bytree': 1}	0.8048780487804879	0.6219512195121951	0.6707317073170732	0.7195121951219512	0.6296296296296297	0.6296296296296297	0.6790123456790124	0.7142857142857143	0.7283950617283951	0.7407407407407407	0.6938766292424827	0.05564894255750642	36	0.5383064516129031	0.7542562724014337	0.6222222222222222	0.6014784946236559	0.5425913215892625	0.5865248226950355	0.5386524822695035	0.6441737985516788	0.7033478227712956	0.7426713947990544	0.6274225083536045	0.07797771700076096	50
63	1.5582300662994384	0.08930312261650145	0.02091677188873291	0.0005172688420424178	1	1000	3	7	3	0.03111111111111111	0.8	{'subsample': 1, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 7, 'gamma': 3, 'eta': 0.03111111111111111, 'colsample_bytree': 0.8}	0.7195121951219512	0.6463414634146342	0.6341463414634146	0.7073170731707317	0.691358024691358	0.6666666666666666	0.6790123456790124	0.7023809523809523	0.7407407407407407	0.7160493827160493	0.6903525186045509	0.03204497666530315	39	0.4896953405017921	0.7681451612903226	0.525	0.5869175627240143	0.5817128040875467	0.6800236406619385	0.5346335697399528	0.6334211103796358	0.6100815984137878	0.6522458628841608	0.6061876650683151	0.07798230926667674	85
64	1.4877580642700194	0.04289064989854344	0.02213134765625	0.0017663247189298765	0.9	911	2	7	9	0.01	0.9	{'subsample': 0.9, 'n_estimators': 911, 'min_child_weight': 2, 'max_depth': 7, 'gamma': 9, 'eta': 0.01, 'colsample_bytree': 0.9}	0.6951219512195121	0.6219512195121951	0.5609756097560976	0.6951219512195121	0.6790123456790124	0.5185185185185185	0.6172839506172839	0.6071428571428571	0.6790123456790124	0.6790123456790124	0.6353153095023014	0.05774708556956126	91	0.47199820788530467	0.7542562724014337	0.6319444444444444	0.587589605734767	0.567299626325021	0.5949172576832151	0.5754137115839243	0.5789993416721527	0.6749790284450544	0.7031914893617021	0.6140588985537019	0.07601867902725157	75
